Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags,Combined_Algorithm_Tags
944,4,wholesale,ADJ,ADJ,,ADJ
944,5,figurines,NOUN,NOUN,,NOUN
944,6,made,VERB,VERB,,VERB
944,7,from,ADP,ADP,,ADP
944,8,rabbit,NOUN,NOUN,,NOUN
944,9,and,CCONJ,CCONJ,,CCONJ
944,10,goat,NOUN,NOUN,,NOUN
944,11,fur,NOUN,NOUN,,NOUN
944,12,",",PUNCT,PUNCT,,PUNCT
944,13,feathers,NOUN,NOUN,,NOUN
944,14,and,CCONJ,CCONJ,,CCONJ
944,15,sheep,NOUN,NOUN,,NOUN
944,16,s,PART,PART,,PART
944,17,wool,NOUN,NOUN,,NOUN
944,18,.,PUNCT,PUNCT,,PUNCT
945,0,Dogs,NOUN,NOUN,,NOUN
945,1,",",PUNCT,PUNCT,,PUNCT
945,2,cats,NOUN,NOUN,,NOUN
945,3,",",PUNCT,PUNCT,,PUNCT
945,4,rabbits,NOUN,NOUN,,NOUN
945,5,",",PUNCT,PUNCT,,PUNCT
945,6,wolves,NOUN,NOUN,,NOUN
945,7,",",PUNCT,PUNCT,,PUNCT
945,8,moose,NOUN,NOUN,,NOUN
945,9,",",PUNCT,PUNCT,,PUNCT
945,10,horses,NOUN,NOUN,,NOUN
945,11,",",PUNCT,PUNCT,,PUNCT
945,12,you,PRON,PRON,,PRON
945,13,name,VERB,VERB,,VERB
945,14,it,PRON,PRON,,PRON
945,15,",",PUNCT,PUNCT,,PUNCT
945,16,we,PRON,PRON,,PRON
945,17,have,VERB,VERB,,VERB
945,18,it,PRON,PRON,,PRON
945,19,.,PUNCT,PUNCT,,PUNCT
946,0,People,NOUN,NOUN,,NOUN
946,1,love,VERB,VERB,,VERB
946,2,to,PART,PART,,PART
946,3,buy,VERB,VERB,,VERB
946,4,these,DET,DET,,DET
946,5,cute,ADJ,ADJ,,ADJ
946,6,cuddly,ADJ,ADV,ADJ,ADV
946,7,little,ADJ,ADJ,,ADJ
946,8,animals,NOUN,NOUN,,NOUN
946,9,for,ADP,ADP,,ADP
946,10,gifts,NOUN,NOUN,,NOUN
946,11,and,CCONJ,CCONJ,,CCONJ
946,12,collectables,NOUN,NOUN,,NOUN
946,13,.,PUNCT,PUNCT,,PUNCT
947,0,They,PRON,PRON,,PRON
947,1,are,AUX,AUX,,AUX
947,2,very,ADV,ADV,,ADV
947,3,well,ADV,ADV,,ADV
947,4,made,VERB,VERB,,VERB
947,5,and,CCONJ,CCONJ,,CCONJ
947,6,realistic,ADJ,ADJ,,ADJ
947,7,.,PUNCT,PUNCT,,PUNCT
948,0,Attention,NOUN,PROPN,PUNCT,PROPN
948,1,Retail,NOUN,PROPN,SCONJ,PROPN
948,2,Stores,NOUN,PROPN,NOUN,PROPN
948,3,&,CCONJ,CCONJ,,CCONJ
948,4,Vendors,NOUN,PROPN,PROPN,PROPN
948,5,:,PUNCT,PUNCT,,PUNCT
949,0,We,PRON,PRON,,PRON
949,1,are,AUX,AUX,,AUX
949,2,looking,VERB,VERB,,VERB
949,3,to,PART,PART,,PART
949,4,expand,VERB,VERB,,VERB
949,5,our,PRON,PRON,,PRON
949,6,Wholesale,ADJ,PROPN,ADJ,PROPN
949,7,Clients,NOUN,NOUN,,NOUN
949,8,across,ADP,ADP,,ADP
949,9,the,DET,DET,,DET
949,10,Nation,NOUN,PROPN,NOUN,PROPN
949,11,.,PUNCT,PUNCT,,PUNCT
950,0,If,SCONJ,SCONJ,,SCONJ
950,1,you,PRON,PRON,,PRON
950,2,own,VERB,VERB,,VERB
950,3,a,DET,DET,,DET
950,4,Retail,NOUN,PROPN,PROPN,PROPN
950,5,Store,NOUN,PROPN,PROPN,PROPN
950,6,or,CCONJ,CCONJ,,CCONJ
950,7,are,AUX,AUX,,AUX
950,8,a,DET,DET,,DET
950,9,Professional,ADJ,PROPN,PROPN,PROPN
950,10,Vendor,NOUN,PROPN,PROPN,PROPN
950,11,who,PRON,PRON,,PRON
950,12,exhibits,VERB,VERB,,VERB
950,13,at,ADP,ADP,,ADP
950,14,Sport,NOUN,PROPN,PROPN,PROPN
950,15,",",PUNCT,PUNCT,,PUNCT
950,16,Hunting,NOUN,NOUN,,NOUN
950,17,",",PUNCT,PUNCT,,PUNCT
950,18,or,CCONJ,CCONJ,,CCONJ
950,19,Craft,NOUN,NOUN,,NOUN
950,20,Shows,NOUN,NOUN,,NOUN
950,21,and,CCONJ,CCONJ,,CCONJ
950,22,are,AUX,AUX,,AUX
950,23,interested,ADJ,ADJ,,ADJ
950,24,in,SCONJ,ADP,ADP,ADP
950,25,selling,VERB,VERB,,VERB
950,26,our,PRON,PRON,,PRON
950,27,products,NOUN,NOUN,,NOUN
950,28,",",PUNCT,PUNCT,,PUNCT
950,29,please,INTJ,INTJ,,INTJ
950,30,give,VERB,VERB,,VERB
950,31,us,PRON,PRON,,PRON
950,32,a,DET,DET,,DET
950,33,call,NOUN,NOUN,,NOUN
950,34,!,PUNCT,PUNCT,,PUNCT
951,0,732-657-3416,NUM,NOUN,PROPN,NOUN
952,0,We,PRON,PRON,,PRON
952,1,have,VERB,VERB,,VERB
952,2,a,DET,DET,,DET
952,3,Full,ADJ,ADJ,,ADJ
952,4,Color,NOUN,PROPN,PROPN,PROPN
952,5,Catalog,NOUN,PROPN,PROPN,PROPN
952,6,and,CCONJ,CCONJ,,CCONJ
952,7,Wholesale,ADJ,PROPN,DET,PROPN
952,8,Price,NOUN,PROPN,PROPN,PROPN
952,9,List,NOUN,NOUN,,NOUN
952,10,ready,ADJ,ADJ,,ADJ
952,11,to,PART,PART,,PART
952,12,mail,VERB,VERB,,VERB
952,13,to,ADP,ADP,,ADP
952,14,you,PRON,PRON,,PRON
952,15,today,NOUN,NOUN,,NOUN
952,16,!,PUNCT,PUNCT,,PUNCT
953,0,No,DET,DET,,DET
953,1,minimum,ADJ,NOUN,PUNCT,NOUN
953,2,order,NOUN,NOUN,,NOUN
953,3,amount,NOUN,NOUN,,NOUN
953,4,.,PUNCT,PUNCT,,PUNCT
954,0,Any,DET,DET,,DET
954,1,orders,NOUN,NOUN,,NOUN
954,2,at,ADP,ADP,,ADP
954,3,or,CCONJ,CCONJ,,CCONJ
954,4,over,ADP,ADP,,ADP
954,5,$,SYM,SYM,,SYM
954,6,500.00,NUM,NUM,,NUM
954,7,an,DET,DET,,DET
954,8,additional,ADJ,ADJ,,ADJ
954,9,10,NUM,NUM,,NUM
954,10,%,SYM,NOUN,NOUN,NOUN
954,11,off,ADP,ADP,,ADP
954,12,the,DET,DET,,DET
954,13,total,ADJ,ADJ,,ADJ
954,14,order,NOUN,NOUN,,NOUN
954,15,.,PUNCT,PUNCT,,PUNCT
955,0,We,PRON,PRON,,PRON
955,1,accecpt,VERB,ADV,VERB,ADV
955,2,:,PUNCT,PUNCT,,PUNCT
955,3,Visa,PROPN,PROPN,,PROPN
955,4,",",PUNCT,PUNCT,,PUNCT
955,5,MasterCard,PROPN,PROPN,,PROPN
955,6,",",PUNCT,PUNCT,,PUNCT
955,7,Amex,PROPN,PROPN,,PROPN
955,8,",",PUNCT,PUNCT,,PUNCT
955,9,Dinners,PROPN,PROPN,,PROPN
955,10,Club,PROPN,PROPN,,PROPN
955,11,/,SYM,SYM,,SYM
955,12,Carte,PROPN,PROPN,,PROPN
955,13,Blanche,PROPN,PROPN,,PROPN
955,14,",",PUNCT,PUNCT,,PUNCT
955,15,&,CCONJ,CCONJ,,CCONJ
955,16,Personal,ADJ,PROPN,PROPN,PROPN
955,17,Checks,NOUN,PROPN,PROPN,PROPN
955,18,/,SYM,SYM,,SYM
955,19,Money,NOUN,PROPN,PROPN,PROPN
955,20,Orders,NOUN,PROPN,PROPN,PROPN
955,21,.,PUNCT,PUNCT,,PUNCT
956,0,Animals,X,NOUN,PROPN,NOUN
956,1,R,X,NOUN,ADP,NOUN
956,2,Us.Net,X,NOUN,PUNCT,NOUN
956,3,Bill,PROPN,PROPN,,PROPN
956,4,Schmidt,PROPN,PROPN,,PROPN
956,5,animalsr...@aol.com,X,PROPN,PUNCT,PROPN
956,6,732-657-3416,NUM,NOUN,PUNCT,NOUN
956,7,1027,NUM,NUM,,NUM
956,8,Jolson,PROPN,PROPN,,PROPN
956,9,Court,PROPN,PROPN,,PROPN
956,10,Manchester,PROPN,PROPN,,PROPN
956,11,",",PUNCT,PUNCT,,PUNCT
956,12,N.J.,PROPN,PROPN,,PROPN
956,13,08759,NUM,NUM,,NUM
957,0,Wei,PROPN,PROPN,,PROPN
957,1,'s,PART,PART,,PART
957,2,Magic,ADJ,PROPN,PROPN,PROPN
957,3,Cubes,NOUN,PROPN,PROPN,PROPN
958,0,Wei,PROPN,PROPN,,PROPN
958,1,Ligang,PROPN,PROPN,,PROPN
958,2,",",PUNCT,PUNCT,,PUNCT
958,3,a,DET,DET,,DET
958,4,rising,VERB,VERB,,VERB
958,5,star,NOUN,NOUN,,NOUN
958,6,of,ADP,ADP,,ADP
958,7,modern,ADJ,ADJ,,ADJ
958,8,art,NOUN,NOUN,,NOUN
958,9,in,ADP,ADP,,ADP
958,10,China,PROPN,PROPN,,PROPN
958,11,",",PUNCT,PUNCT,,PUNCT
958,12,just,ADV,ADV,,ADV
958,13,had,VERB,VERB,,VERB
958,14,an,DET,DET,,DET
958,15,exhibition,NOUN,NOUN,,NOUN
958,16,in,ADP,ADP,,ADP
958,17,mid-July,PROPN,PROPN,,PROPN
958,18,",",PUNCT,PUNCT,,PUNCT
958,19,2005,NUM,NUM,,NUM
958,20,in,ADP,ADP,,ADP
958,21,Hong,PROPN,PROPN,,PROPN
958,22,Kong,PROPN,PROPN,,PROPN
958,23,.,PUNCT,PUNCT,,PUNCT
959,0,He,PRON,PRON,,PRON
959,1,is,AUX,AUX,,AUX
959,2,now,ADV,ADV,,ADV
959,3,lecturing,VERB,VERB,,VERB
959,4,in,ADP,ADP,,ADP
959,5,USA,PROPN,PROPN,,PROPN
959,6,.,PUNCT,PUNCT,,PUNCT
960,0,His,PRON,PRON,,PRON
960,1,art,NOUN,NOUN,,NOUN
960,2,perfectly,ADV,ADV,,ADV
960,3,combines,VERB,VERB,,VERB
960,4,painting,NOUN,NOUN,,NOUN
960,5,and,CCONJ,CCONJ,,CCONJ
960,6,Chinese,ADJ,ADJ,,ADJ
960,7,calligraphy,NOUN,NOUN,,NOUN
960,8,.,PUNCT,PUNCT,,PUNCT
961,0,He,PRON,PRON,,PRON
961,1,is,AUX,AUX,,AUX
961,2,regarded,VERB,VERB,,VERB
961,3,as,ADP,ADP,,ADP
961,4,one,NUM,NUM,,NUM
961,5,of,ADP,ADP,,ADP
961,6,the,DET,DET,,DET
961,7,leading,VERB,VERB,,VERB
961,8,Avant,NOUN,PROPN,PROPN,PROPN
961,9,-,PUNCT,PUNCT,,PUNCT
961,10,Garde,NOUN,PROPN,PROPN,PROPN
961,11,artist,NOUN,NOUN,,NOUN
961,12,of,ADP,ADP,,ADP
961,13,modern,ADJ,ADJ,,ADJ
961,14,calligraphy,NOUN,NOUN,,NOUN
961,15,.,PUNCT,PUNCT,,PUNCT
962,0,His,PRON,PRON,,PRON
962,1,artworks,NOUN,NOUN,,NOUN
962,2,were,AUX,AUX,,AUX
962,3,selected,VERB,VERB,,VERB
962,4,and,CCONJ,CCONJ,,CCONJ
962,5,exhibited,VERB,VERB,,VERB
962,6,in,ADP,ADP,,ADP
962,7,British,ADJ,PROPN,DET,PROPN
962,8,Museum,PROPN,PROPN,,PROPN
962,9,in,ADP,ADP,,ADP
962,10,2002,NUM,NUM,,NUM
962,11,.,PUNCT,PUNCT,,PUNCT
963,0,"""",PUNCT,PUNCT,,PUNCT
963,1,Wei,PROPN,PROPN,,PROPN
963,2,has,AUX,AUX,,AUX
963,3,given,VERB,VERB,,VERB
963,4,some,DET,DET,,DET
963,5,virtuoso,NOUN,ADJ,ADJ,ADJ
963,6,performances,NOUN,NOUN,,NOUN
963,7,with,ADP,ADP,,ADP
963,8,brush,NOUN,NOUN,,NOUN
963,9,and,CCONJ,CCONJ,,CCONJ
963,10,ink,NOUN,NOUN,,NOUN
963,11,",",PUNCT,PUNCT,,PUNCT
963,12,often,ADV,ADV,,ADV
963,13,incorporating,VERB,VERB,,VERB
963,14,several,ADJ,ADJ,,ADJ
963,15,different,ADJ,ADJ,,ADJ
963,16,techniques,NOUN,NOUN,,NOUN
963,17,into,ADP,ADP,,ADP
963,18,a,DET,DET,,DET
963,19,single,ADJ,ADJ,,ADJ
963,20,work,NOUN,NOUN,,NOUN
963,21,",",PUNCT,PUNCT,,PUNCT
963,22,"""",PUNCT,PUNCT,,PUNCT
963,23,said,VERB,VERB,,VERB
963,24,Gordon,PROPN,PROPN,,PROPN
963,25,S.,PROPN,PROPN,,PROPN
963,26,Barrass,PROPN,PROPN,,PROPN
963,27,",",PUNCT,PUNCT,,PUNCT
963,28,curator,NOUN,NOUN,,NOUN
963,29,of,ADP,ADP,,ADP
963,30,the,DET,DET,,DET
963,31,exhibition,NOUN,NOUN,,NOUN
963,32,.,PUNCT,PUNCT,,PUNCT
964,0,In,ADP,ADP,,ADP
964,1,the,DET,DET,,DET
964,2,world,NOUN,NOUN,,NOUN
964,3,of,ADP,ADP,,ADP
964,4,"""",PUNCT,PUNCT,,PUNCT
964,5,Wei,PROPN,PROPN,,PROPN
964,6,'s,PART,PART,,PART
964,7,magic,ADJ,ADJ,,ADJ
964,8,cubes,NOUN,NOUN,,NOUN
964,9,",",PUNCT,PUNCT,,PUNCT
964,10,"""",PUNCT,PUNCT,,PUNCT
964,11,all,DET,PRON,NOUN,PRON
964,12,seem,VERB,VERB,,VERB
964,13,to,PART,PART,,PART
964,14,be,AUX,AUX,,AUX
964,15,ingeniously,ADV,ADV,,ADV
964,16,planned,VERB,VERB,,VERB
964,17,and,CCONJ,CCONJ,,CCONJ
964,18,tricky,ADJ,ADJ,,ADJ
964,19,.,PUNCT,PUNCT,,PUNCT
965,0,All,DET,PRON,PRON,PRON
965,1,are,AUX,AUX,,AUX
965,2,mathematical,ADJ,ADJ,,ADJ
965,3,",",PUNCT,PUNCT,,PUNCT
965,4,all,DET,PRON,PRON,PRON
965,5,are,AUX,AUX,,AUX
965,6,linguistic,ADJ,ADJ,,ADJ
965,7,.,PUNCT,PUNCT,,PUNCT
966,0,In,ADP,ADP,,ADP
966,1,Wei,PROPN,PROPN,,PROPN
966,2,'s,PART,PART,,PART
966,3,art,NOUN,NOUN,,NOUN
966,4,",",PUNCT,PUNCT,,PUNCT
966,5,a,DET,DET,,DET
966,6,logician,NOUN,NOUN,,NOUN
966,7,could,AUX,AUX,,AUX
966,8,see,VERB,VERB,,VERB
966,9,mathematical,ADJ,ADJ,,ADJ
966,10,logic,NOUN,NOUN,,NOUN
966,11,",",PUNCT,PUNCT,,PUNCT
966,12,a,DET,DET,,DET
966,13,cellist,NOUN,NOUN,,NOUN
966,14,could,AUX,AUX,,AUX
966,15,see,VERB,VERB,,VERB
966,16,a,DET,DET,,DET
966,17,ripple,NOUN,NOUN,,NOUN
966,18,of,ADP,ADP,,ADP
966,19,nine,NUM,NUM,,NUM
966,20,bass,ADJ,NOUN,ADJ,NOUN
966,21,notes,NOUN,NOUN,,NOUN
966,22,",",PUNCT,PUNCT,,PUNCT
966,23,a,DET,DET,,DET
966,24,country,NOUN,NOUN,,NOUN
966,25,girl,NOUN,NOUN,,NOUN
966,26,could,AUX,AUX,,AUX
966,27,see,VERB,VERB,,VERB
966,28,straw,NOUN,NOUN,,NOUN
966,29,",",PUNCT,PUNCT,,PUNCT
966,30,and,CCONJ,CCONJ,,CCONJ
966,31,Harry,PROPN,PROPN,,PROPN
966,32,Potter,PROPN,PROPN,,PROPN
966,33,could,AUX,AUX,,AUX
966,34,see,VERB,VERB,,VERB
966,35,two,NUM,NUM,,NUM
966,36,accompanied,VERB,VERB,,VERB
966,37,green,ADJ,ADJ,,ADJ
966,38,blazes,NOUN,NOUN,,NOUN
966,39,.,PUNCT,PUNCT,,PUNCT
967,0,"""",PUNCT,PUNCT,,PUNCT
967,1,...,PUNCT,PUNCT,,PUNCT
967,2,to,PART,PART,,PART
967,3,gaze,VERB,VERB,,VERB
967,4,at,ADP,ADP,,ADP
967,5,Wei,PROPN,PROPN,,PROPN
967,6,'s,PART,PART,,PART
967,7,art,NOUN,NOUN,,NOUN
967,8,is,AUX,AUX,,AUX
967,9,like,SCONJ,ADP,ADP,ADP
967,10,entering,VERB,VERB,,VERB
967,11,a,DET,DET,,DET
967,12,floating,VERB,VERB,,VERB
967,13,world,NOUN,NOUN,,NOUN
967,14,of,ADP,ADP,,ADP
967,15,dreams,NOUN,NOUN,,NOUN
967,16,.,PUNCT,PUNCT,,PUNCT
967,17,"""",PUNCT,PUNCT,,PUNCT
968,0,---,PUNCT,PUNCT,,PUNCT
968,1,The,DET,DET,,DET
968,2,Art,PROPN,NOUN,PROPN,NOUN
968,3,of,ADP,ADP,,ADP
968,4,Calligraphy,PROPN,PROPN,,PROPN
968,5,in,ADP,ADP,,ADP
968,6,Modern,ADJ,PROPN,PROPN,PROPN
968,7,China,PROPN,PROPN,,PROPN
968,8,(,PUNCT,PUNCT,,PUNCT
968,9,British,ADJ,PROPN,PROPN,PROPN
968,10,Museum,PROPN,PROPN,,PROPN
968,11,Press,PROPN,PROPN,,PROPN
968,12,",",PUNCT,PUNCT,,PUNCT
968,13,2002,NUM,NUM,,NUM
968,14,),PUNCT,PUNCT,,PUNCT
969,0,[,PUNCT,PUNCT,,PUNCT
969,1,"http://news.zdnet.co.uk/internet/0,39020369,39187928,00.htm",X,X,,X
969,2,],PUNCT,PUNCT,,PUNCT
970,0,Photo,NOUN,NOUN,,NOUN
970,1,from,ADP,ADP,,ADP
970,2,Technology,PROPN,PROPN,,PROPN
970,3,News,PROPN,PROPN,,PROPN
971,0,Wiki,PROPN,PROPN,,PROPN
971,1,Media,PROPN,PROPN,,PROPN
971,2,Foundation,PROPN,PROPN,,PROPN
971,3,",",PUNCT,PUNCT,,PUNCT
971,4,the,DET,DET,,DET
971,5,group,NOUN,NOUN,,NOUN
971,6,behind,ADP,ADP,,ADP
971,7,the,DET,DET,,DET
971,8,Wikipedia,PROPN,PROPN,,PROPN
971,9,online,ADJ,ADJ,,ADJ
971,10,encyclopedia,NOUN,NOUN,,NOUN
971,11,project,NOUN,NOUN,,NOUN
971,12,",",PUNCT,PUNCT,,PUNCT
971,13,said,VERB,VERB,,VERB
971,14,Friday,PROPN,PROPN,,PROPN
971,15,that,SCONJ,PRON,NOUN,PRON
971,16,search,NOUN,NOUN,,NOUN
971,17,giant,NOUN,NOUN,,NOUN
971,18,Google,PROPN,PROPN,,PROPN
971,19,has,AUX,AUX,,AUX
971,20,volunteered,VERB,VERB,,VERB
971,21,to,PART,PART,,PART
971,22,host,VERB,VERB,,VERB
971,23,some,DET,PRON,PRON,PRON
971,24,of,ADP,ADP,,ADP
971,25,its,PRON,PRON,,PRON
971,26,content,NOUN,NOUN,,NOUN
971,27,on,ADP,ADP,,ADP
971,28,company,NOUN,NOUN,,NOUN
971,29,servers,NOUN,NOUN,,NOUN
971,30,.,PUNCT,PUNCT,,PUNCT
972,0,(,PUNCT,PUNCT,,PUNCT
972,1,ZD,PROPN,PROPN,,PROPN
972,2,Net,PROPN,NOUN,PROPN,NOUN
972,3,),PUNCT,PUNCT,,PUNCT
973,0,It,PRON,PRON,,PRON
973,1,looks,VERB,VERB,,VERB
973,2,like,SCONJ,SCONJ,,SCONJ
973,3,the,DET,DET,,DET
973,4,war,NOUN,NOUN,,NOUN
973,5,between,ADP,ADP,,ADP
973,6,Microsoft,PROPN,PROPN,,PROPN
973,7,and,CCONJ,CCONJ,,CCONJ
973,8,Google,PROPN,PROPN,,PROPN
973,9,is,AUX,AUX,,AUX
973,10,quickly,ADV,ADV,,ADV
973,11,brewing,VERB,VERB,,VERB
973,12,on,ADP,ADP,,ADP
973,13,the,DET,DET,,DET
973,14,horizon,NOUN,NOUN,,NOUN
973,15,.,PUNCT,PUNCT,,PUNCT
974,0,Microsoft,PROPN,PROPN,,PROPN
974,1,is,AUX,AUX,,AUX
974,2,4,NUM,NUM,,NUM
974,3,-,SYM,SYM,,SYM
974,4,0,NUM,NUM,,NUM
974,5,(,PUNCT,PUNCT,,PUNCT
974,6,they,PRON,PRON,,PRON
974,7,took,VERB,VERB,,VERB
974,8,down,ADP,ADP,,ADP
974,9,Netscape,PROPN,PROPN,,PROPN
974,10,",",PUNCT,PUNCT,,PUNCT
974,11,Suns,PROPN,PROPN,,PROPN
974,12,Systems,PROPN,PROPN,,PROPN
974,13,",",PUNCT,PUNCT,,PUNCT
974,14,MAC,PROPN,PROPN,,PROPN
974,15,and,CCONJ,CCONJ,,CCONJ
974,16,IBM,PROPN,PROPN,,PROPN
974,17,),PUNCT,PUNCT,,PUNCT
974,18,and,CCONJ,CCONJ,,CCONJ
974,19,Google,PROPN,PROPN,,PROPN
974,20,may,AUX,AUX,,AUX
974,21,be,AUX,AUX,,AUX
974,22,their,PRON,PRON,,PRON
974,23,next,ADJ,ADJ,,ADJ
974,24,target,NOUN,NOUN,,NOUN
974,25,.,PUNCT,PUNCT,,PUNCT
975,0,Google,PROPN,PROPN,,PROPN
975,1,is,AUX,AUX,,AUX
975,2,probably,ADV,ADV,,ADV
975,3,making,VERB,VERB,,VERB
975,4,this,DET,DET,,DET
975,5,move,NOUN,NOUN,,NOUN
975,6,to,PART,PART,,PART
975,7,counter,VERB,VERB,,VERB
975,8,Microsoft,PROPN,PROPN,,PROPN
975,9,Search,PROPN,PROPN,,PROPN
975,10,using,VERB,VERB,,VERB
975,11,Encarta,PROPN,PROPN,,PROPN
975,12,(,PUNCT,PUNCT,,PUNCT
975,13,it's,PRON,PRON,,PRON
975,14,online,ADJ,NOUN,DET,NOUN
975,15,dictionary,NOUN,NOUN,,NOUN
975,16,),PUNCT,PUNCT,,PUNCT
975,17,.,PUNCT,PUNCT,,PUNCT
976,0,More,ADJ,ADV,NOUN,ADV
976,1,below,ADV,ADV,,ADV
976,2,.,PUNCT,PUNCT,,PUNCT
977,0,But,CCONJ,CCONJ,,CCONJ
977,1,it,PRON,PRON,,PRON
977,2,looks,VERB,VERB,,VERB
977,3,like,SCONJ,SCONJ,,SCONJ
977,4,Google,PROPN,PROPN,,PROPN
977,5,is,AUX,AUX,,AUX
977,6,n't,PART,PART,,PART
977,7,opening,VERB,VERB,,VERB
977,8,it's,PRON,PRON,,PRON
977,9,mouth,NOUN,NOUN,,NOUN
977,10,about,ADP,ADP,,ADP
977,11,the,DET,DET,,DET
977,12,reason,NOUN,NOUN,,NOUN
977,13,behind,ADP,ADP,,ADP
977,14,the,DET,DET,,DET
977,15,offer,NOUN,NOUN,,NOUN
977,16,as,SCONJ,SCONJ,,SCONJ
977,17,Linux,PROPN,PROPN,,PROPN
977,18,News,PROPN,PROPN,,PROPN
977,19,reports,VERB,VERB,,VERB
977,20,:,PUNCT,PUNCT,,PUNCT
978,0,"""",PUNCT,PUNCT,,PUNCT
978,1,While,SCONJ,SCONJ,,SCONJ
978,2,we,PRON,PRON,,PRON
978,3,do,AUX,AUX,,AUX
978,4,n't,PART,PART,,PART
978,5,have,VERB,VERB,,VERB
978,6,anything,PRON,PRON,,PRON
978,7,specific,ADJ,ADJ,,ADJ
978,8,to,PART,PART,,PART
978,9,announce,VERB,VERB,,VERB
978,10,today,NOUN,NOUN,,NOUN
978,11,",",PUNCT,PUNCT,,PUNCT
978,12,Google,PROPN,PROPN,,PROPN
978,13,and,CCONJ,CCONJ,,CCONJ
978,14,the,DET,DET,,DET
978,15,Wikimedia,PROPN,PROPN,,PROPN
978,16,Foundation,PROPN,PROPN,,PROPN
978,17,are,AUX,AUX,,AUX
978,18,collaboratively,ADV,ADV,,ADV
978,19,evaluating,VERB,VERB,,VERB
978,20,creative,ADJ,ADJ,,ADJ
978,21,ways,NOUN,NOUN,,NOUN
978,22,to,PART,PART,,PART
978,23,support,VERB,VERB,,VERB
978,24,Wikipedia.org,X,PROPN,PROPN,PROPN
978,25,and,CCONJ,CCONJ,,CCONJ
978,26,its,PRON,PRON,,PRON
978,27,community,NOUN,NOUN,,NOUN
978,28,.,PUNCT,PUNCT,,PUNCT
978,29,"""",PUNCT,PUNCT,,PUNCT
979,0,Sure,INTJ,INTJ,,INTJ
979,1,Google,PROPN,PROPN,,PROPN
979,2,",",PUNCT,PUNCT,,PUNCT
979,3,although,SCONJ,SCONJ,,SCONJ
979,4,this,PRON,PRON,,PRON
979,5,would,AUX,AUX,,AUX
979,6,put,VERB,VERB,,VERB
979,7,it,PRON,PRON,,PRON
979,8,on,ADP,ADP,,ADP
979,9,coarse,NOUN,ADV,NOUN,ADV
979,10,for,ADP,ADP,,ADP
979,11,global,ADJ,ADJ,,ADJ
979,12,domination,NOUN,NOUN,,NOUN
979,13,of,ADP,ADP,,ADP
979,14,the,DET,DET,,DET
979,15,internet,NOUN,NOUN,,NOUN
979,16,by,ADP,ADP,,ADP
979,17,2014,NUM,NUM,,NUM
979,18,.,PUNCT,PUNCT,,PUNCT
980,0,It,PRON,PRON,,PRON
980,1,will,AUX,AUX,,AUX
980,2,be,AUX,AUX,,AUX
980,3,interesting,ADJ,ADJ,,ADJ
980,4,to,PART,PART,,PART
980,5,see,VERB,VERB,,VERB
980,6,whether,SCONJ,SCONJ,,SCONJ
980,7,or,CCONJ,CCONJ,,CCONJ
980,8,not,PART,PART,,PART
980,9,Google,PROPN,PROPN,,PROPN
980,10,will,AUX,AUX,,AUX
980,11,finally,ADV,ADV,,ADV
980,12,slay,VERB,VERB,,VERB
980,13,the,DET,DET,,DET
980,14,Microsoft,PROPN,PROPN,,PROPN
980,15,Goliath,NOUN,PROPN,NOUN,PROPN
980,16,",",PUNCT,PUNCT,,PUNCT
980,17,who,PRON,PRON,,PRON
980,18,has,AUX,AUX,,AUX
980,19,known,VERB,VERB,,VERB
980,20,no,DET,DET,,DET
980,21,major,ADJ,ADJ,,ADJ
980,22,defeat,NOUN,NOUN,,NOUN
980,23,and,CCONJ,CCONJ,,CCONJ
980,24,seeks,VERB,VERB,,VERB
980,25,to,PART,PART,,PART
980,26,vanquish,VERB,VERB,,VERB
980,27,all,DET,DET,,DET
980,28,competition,NOUN,NOUN,,NOUN
980,29,.,PUNCT,PUNCT,,PUNCT
981,0,Selah,PROPN,PROPN,,PROPN
981,1,!,PUNCT,PUNCT,,PUNCT
982,0,--,PUNCT,PUNCT,,PUNCT
983,0,Posted,VERB,VERB,,VERB
983,1,by,ADP,ADP,,ADP
983,2,Hidden,ADJ,PROPN,PROPN,PROPN
983,3,Nook,PROPN,PROPN,,PROPN
983,4,to,ADP,ADP,,ADP
983,5,Hidden,ADJ,PROPN,PROPN,PROPN
983,6,Nook,PROPN,PROPN,,PROPN
983,7,at,ADP,ADP,,ADP
983,8,2/14/2005,NUM,NUM,,NUM
983,9,07:03:00,NUM,NUM,,NUM
983,10,PM,NOUN,PROPN,PROPN,PROPN
984,0,Email,NOUN,NOUN,,NOUN
984,1,:,PUNCT,PUNCT,,PUNCT
984,2,"""",PUNCT,PUNCT,,PUNCT
984,3,Ruth,PROPN,PROPN,,PROPN
984,4,"""",PUNCT,PUNCT,,PUNCT
984,5,<,PUNCT,X,PUNCT,X
984,6,ruth.penyc...@bbc.co.uk,X,NOUN,NUM,NOUN
984,7,>,PUNCT,X,X,X
985,0,Hello,INTJ,INTJ,,INTJ
985,1,there,ADV,ADV,,ADV
986,0,Action,PROPN,PROPN,,PROPN
986,1,Network,PROPN,PROPN,,PROPN
986,2,is,AUX,AUX,,AUX
986,3,a,DET,DET,,DET
986,4,BBC,PROPN,PROPN,,PROPN
986,5,website,NOUN,NOUN,,NOUN
