,Unnamed: 0,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma,algorithm_1,algorithm_2,algorithm_3,algorithm_4,algorithm_5,algorithm_6,algorithm_7,algorithm_8,algorithm_9
11780,11780,906,2,>,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,>,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11781,11781,907,0,**,PUNCT,VERB,VERB,VERB,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,**,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11782,11782,907,1,BBC,PROPN,PROPN,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11783,11783,907,2,Daily,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Daily,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11784,11784,907,3,E-mail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,E-mail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11785,11785,907,4,**,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,**,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11786,11786,908,0,Choose,VERB,VERB,VERB,VERB,DET,VERB,VERB,VERB,VERB,VERB,VERB,choose,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11787,11787,908,1,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11788,11788,908,2,news,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,news,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11789,11789,908,3,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
11790,11790,908,4,sport,NOUN,NOUN,DET,DET,DET,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,sport,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11791,11791,908,5,headlines,NOUN,NOUN,PRON,PRON,PRON,NOUN,PRON,PRON,PRON,NOUN,NOUN,headline,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11792,11792,908,6,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11793,11793,908,7,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11794,11794,908,8,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11795,11795,908,9,when,ADV,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,when,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
11796,11796,908,10,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11797,11797,908,11,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11798,11798,908,12,them,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PUNCT,PUNCT,PUNCT,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11799,11799,908,13,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11800,11800,908,14,all,ADV,PRON,PRON,PRON,PRON,PRON,PRON,ADV,ADV,ADV,ADV,all,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11801,11801,908,15,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11802,11802,908,16,one,NUM,NUM,PRON,PRON,PRON,NUM,PRON,PRON,PRON,PRON,PRON,one,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM
11803,11803,908,17,daily,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,daily,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
11804,11804,908,18,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11805,11805,909,0,<,PUNCT,X,X,X,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,NUM,NUM,<,X,X,X,X,X,X,X,X,X
11806,11806,909,1,http://www.bbc.co.uk/dailyemail/,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,http://www.bbc.co.uk/dailyemail/,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11807,11807,909,2,>,PUNCT,X,X,X,X,X,X,X,PUNCT,PUNCT,PUNCT,>,X,X,X,X,X,X,X,X,X
11808,11808,910,0,**,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,**,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11809,11809,910,1,Disclaimer,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,disclaimer,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11810,11810,910,2,**,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,**,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11811,11811,911,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11812,11812,911,1,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11813,11813,911,2,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
11814,11814,911,3,not,PART,PART,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,not,PART,PART,PART,PART,PART,PART,PART,PART,PART
11815,11815,911,4,responsible,ADJ,ADJ,ADJ,ADJ,VERB,VERB,VERB,VERB,VERB,VERB,VERB,responsible,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
11816,11816,911,5,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,for,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11817,11817,911,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11818,11818,911,7,content,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,content,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11819,11819,911,8,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11820,11820,911,9,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,DET,DET,DET,DET,DET,DET,DET,DET,DET
11821,11821,911,10,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11822,11822,911,11,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11823,11823,911,12,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
11824,11824,911,13,anything,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,anything,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11825,11825,911,14,written,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,write,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11826,11826,911,15,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11827,11827,911,16,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this,DET,DET,DET,DET,DET,DET,DET,DET,DET
11828,11828,911,17,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11829,11829,911,18,does,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
11830,11830,911,19,not,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,not,PART,PART,PART,PART,PART,PART,PART,PART,PART
11831,11831,911,20,necessarily,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,necessarily,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
11832,11832,911,21,reflect,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,reflect,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11833,11833,911,22,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11834,11834,911,23,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,PROPN,PROPN,PROPN,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11835,11835,911,24,'s,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,'s,PART,PART,PART,PART,PART,PART,PART,PART,PART
11836,11836,911,25,views,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,view,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11837,11837,911,26,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
11838,11838,911,27,opinions,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,opinion,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11839,11839,911,28,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11840,11840,912,0,Please,INTJ,INTJ,INTJ,INTJ,INTJ,PRON,PRON,INTJ,INTJ,PRON,PRON,please,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ
11841,11841,912,1,note,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,note,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11842,11842,912,2,that,SCONJ,SCONJ,SCONJ,SCONJ,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,that,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
11843,11843,912,3,neither,CCONJ,CCONJ,PART,PART,PART,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,neither,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
11844,11844,912,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11845,11845,912,5,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11846,11846,912,6,address,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,address,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11847,11847,912,7,nor,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,nor,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
11848,11848,912,8,name,NOUN,NOUN,PRON,PRON,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,name,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11849,11849,912,9,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11850,11850,912,10,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11851,11851,912,11,sender,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,sender,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11852,11852,912,12,have,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,have,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
11853,11853,912,13,been,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
11854,11854,912,14,verified,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,verify,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11855,11855,912,15,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11856,11856,913,0,If,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
11857,11857,913,1,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11858,11858,913,2,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
11859,11859,913,3,not,PART,PART,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,not,PART,PART,PART,PART,PART,PART,PART,PART,PART
11860,11860,913,4,wish,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,wish,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11861,11861,913,5,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to,PART,PART,PART,PART,PART,PART,PART,PART,PART
11862,11862,913,6,receive,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,receive,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11863,11863,913,7,such,ADJ,ADJ,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,such,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
11864,11864,913,8,e-mails,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,e-mail,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11865,11865,913,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11866,11866,913,10,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11867,11867,913,11,future,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,future,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11868,11868,913,12,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
11869,11869,913,13,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11870,11870,913,14,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to,PART,PART,PART,PART,PART,PART,PART,PART,PART
11871,11871,913,15,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,know,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11872,11872,913,16,more,ADJ,ADJ,ADJ,ADJ,ADJ,PRON,ADJ,ADJ,ADJ,ADJ,ADJ,more,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
11873,11873,913,17,about,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,about,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11874,11874,913,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11875,11875,913,19,BBC,PROPN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,NOUN,PROPN,NOUN,PROPN,BBC,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11876,11876,913,20,'s,PART,PART,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,'s,PART,PART,PART,PART,PART,PART,PART,PART,PART
11877,11877,913,21,Email,VERB,PROPN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,email,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11878,11878,913,22,a,DET,DET,DET,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,a,DET,DET,DET,DET,DET,DET,DET,DET,DET
11879,11879,913,23,Friend,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,friend,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11880,11880,913,24,service,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,service,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11881,11881,913,25,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11882,11882,913,26,please,INTJ,INTJ,INTJ,INTJ,ADV,ADV,ADV,ADV,ADV,ADV,ADV,please,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ
11883,11883,913,27,read,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,read,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11884,11884,913,28,our,PRON,PRON,PRON,PRON,DET,PRON,PRON,DET,DET,DET,PRON,our,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
11885,11885,913,29,frequently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,frequently,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
11886,11886,913,30,asked,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,ask,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11887,11887,913,31,questions,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,question,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11888,11888,913,32,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11889,11889,914,0,http://news.bbc.co.uk/1/hi/help/4162471.stm,X,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,http://news.bbc.co.uk/1/hi/help/4162471.stm,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11890,11890,915,0,[,PUNCT,PUNCT,PUNCT,PUNCT,ADP,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,[,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11891,11891,915,1,http://www.reuters.co.uk/newsPackageArticle.jhtml?type=worldNews&storyID=624569&section=news,X,X,NUM,NUM,NUM,NUM,X,X,X,X,X,http://www.reuters.co.uk/newsPackageArticle.jhtml?type=worldNews&storyID=624569&section=news,X,X,X,X,X,X,X,X,X
11892,11892,915,2,],PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,],PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11893,11893,916,0,With,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11894,11894,916,1,protests,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,PRON,PRON,PRON,NOUN,protest,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11895,11895,916,2,going,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,go,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
11896,11896,916,3,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11897,11897,916,4,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11898,11898,916,5,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11899,11899,916,6,Chilean,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Chilean,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
11900,11900,916,7,capital,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,capital,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11901,11901,916,8,of,ADP,ADP,ADP,ADP,PUNCT,ADP,ADP,PUNCT,PUNCT,PUNCT,PUNCT,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11902,11902,916,9,Santiago,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Santiago,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
11903,11903,916,10,(,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,(,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
11904,11904,916,11,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,from,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
11905,11905,916,12,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the,DET,DET,DET,DET,DET,DET,DET,DET,DET
11906,11906,916,13,economic,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NUM,PROPN,economic,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
11907,11907,916,14,summit,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,summit,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
11908,11908,916,15,),PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,NUM,NUM,NUM,NUM,NUM,),PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
