,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma
12306,949,4,expand,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,expand
12307,949,5,our,PRON,PRON,PRON,PRON,ADP,ADP,ADP,ADP,ADP,ADP,ADP,our
12308,949,6,Wholesale,ADJ,PROPN,VERB,VERB,VERB,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,wholesale
12309,949,7,Clients,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,NOUN,client
12310,949,8,across,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,across
12311,949,9,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
12312,949,10,Nation,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,nation
12313,949,11,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12314,950,0,If,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if
12315,950,1,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
12316,950,2,own,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,own
12317,950,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
12318,950,4,Retail,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,retail
12319,950,5,Store,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,store
12320,950,6,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,or
12321,950,7,are,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
12322,950,8,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
12323,950,9,Professional,ADJ,PROPN,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,professional
12324,950,10,Vendor,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,vendor
12325,950,11,who,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,who
12326,950,12,exhibits,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,exhibit
12327,950,13,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at
12328,950,14,Sport,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,sport
12329,950,15,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,","
12330,950,16,Hunting,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,hunting
12331,950,17,",",PUNCT,PUNCT,PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,PROPN,PUNCT,","
12332,950,18,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,or
12333,950,19,Craft,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,craft
12334,950,20,Shows,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,NOUN,show
12335,950,21,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
12336,950,22,are,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
12337,950,23,interested,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,VERB,ADJ,ADJ,ADJ,interested
12338,950,24,in,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12339,950,25,selling,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,sell
12340,950,26,our,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,our
12341,950,27,products,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,product
12342,950,28,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
12343,950,29,please,INTJ,INTJ,INTJ,INTJ,ADV,INTJ,ADV,ADV,INTJ,ADV,ADV,please
12344,950,30,give,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,give
12345,950,31,us,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,we
12346,950,32,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
12347,950,33,call,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,call
12348,950,34,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
12349,951,0,732-657-3416,NUM,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,VERB,VERB,VERB,VERB,732-657-3416
12350,952,0,We,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,we
12351,952,1,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
12352,952,2,a,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,DET,DET,a
12353,952,3,Full,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,full
12354,952,4,Color,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,color
12355,952,5,Catalog,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,catalog
12356,952,6,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
12357,952,7,Wholesale,ADJ,PROPN,DET,DET,DET,DET,DET,DET,PROPN,PROPN,PROPN,wholesale
12358,952,8,Price,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,price
12359,952,9,List,NOUN,NOUN,VERB,VERB,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,list
12360,952,10,ready,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,VERB,ADJ,ADJ,ADJ,ADJ,ready
12361,952,11,to,PART,PART,PART,PART,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
12362,952,12,mail,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,mail
12363,952,13,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
12364,952,14,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
12365,952,15,today,NOUN,NOUN,NOUN,NOUN,ADV,ADV,ADV,ADV,ADV,ADV,ADV,today
12366,952,16,!,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,!
12367,953,0,No,DET,DET,PROPN,PROPN,PROPN,PROPN,NUM,PUNCT,PUNCT,PUNCT,NUM,no
12368,953,1,minimum,ADJ,NOUN,NOUN,NOUN,PUNCT,PUNCT,PUNCT,ADJ,ADJ,NOUN,NOUN,minimum
12369,953,2,order,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,order
12370,953,3,amount,NOUN,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,amount
12371,953,4,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12372,954,0,Any,DET,DET,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,any
12373,954,1,orders,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,order
12374,954,2,at,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,at
12375,954,3,or,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,or
12376,954,4,over,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,over
12377,954,5,$,SYM,SYM,SYM,SYM,SYM,PROPN,SYM,SYM,SYM,SYM,SYM,$
12378,954,6,500,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,500.00
12379,954,7,an,DET,DET,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,a
12380,954,8,additional,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,NOUN,additional
12381,954,9,10,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,10
12382,954,10,%,SYM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,%
12383,954,11,off,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,off
12384,954,12,the,DET,DET,PRON,PRON,PRON,ADP,DET,PRON,ADP,PRON,PRON,the
12385,954,13,total,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,total
12386,954,14,order,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,order
12387,954,15,.,PUNCT,PUNCT,PUNCT,PUNCT,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,.
12388,955,0,We,PRON,PRON,PRON,PRON,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,we
12389,955,1,accecpt,VERB,ADV,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,accecpt
12390,955,2,:,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,:
12391,955,3,Visa,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Visa
12392,955,4,",",PUNCT,PUNCT,SYM,SYM,SYM,SYM,SYM,SYM,PUNCT,PUNCT,PUNCT,","
12393,955,5,MasterCard,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,MasterCard
12394,955,6,",",PUNCT,PUNCT,SYM,SYM,SYM,CCONJ,SYM,SYM,CCONJ,PUNCT,PUNCT,","
12395,955,7,Amex,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Amex
12396,955,8,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,SYM,SYM,PUNCT,PUNCT,PUNCT,PUNCT,","
12397,955,9,Dinners,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Diner
12398,955,10,Club,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Club
12399,955,11,/,SYM,SYM,PUNCT,PUNCT,PUNCT,CCONJ,CCONJ,CCONJ,CCONJ,PUNCT,PUNCT,/
12400,955,12,Carte,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Carte
12401,955,13,Blanche,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Blanche
12402,955,14,",",PUNCT,PUNCT,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,","
12403,955,15,&,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,&
12404,955,16,Personal,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,personal
12405,955,17,Checks,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,check
12406,955,18,/,SYM,SYM,SYM,SYM,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,/
12407,955,19,Money,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,money
12408,955,20,Orders,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,NOUN,order
12409,955,21,.,PUNCT,PUNCT,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12410,956,0,Animals,X,NOUN,NOUN,NOUN,NOUN,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,animals
12411,956,1,R,X,NOUN,NOUN,NOUN,NOUN,ADP,ADP,ADP,ADP,ADP,ADP,R
12412,956,2,Us.Net,X,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,us.net
12413,956,3,Bill,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Bill
12414,956,4,Schmidt,PROPN,PROPN,PUNCT,PUNCT,PUNCT,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Schmidt
12415,956,5,animalsr...@aol.com,X,PROPN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,ADP,PUNCT,PUNCT,animalsr...@aol.com
12416,956,6,732-657-3416,NUM,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,732-657-3416
12417,956,7,1027,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,1027
12418,956,8,Jolson,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Jolson
12419,956,9,Court,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Court
12420,956,10,Manchester,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Manchester
12421,956,11,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
12422,956,12,N.J.,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,N.J.
12423,956,13,8759,NUM,NUM,NUM,NUM,NUM,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,08759
12424,957,0,Wei,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Wei
12425,957,1,'s,PART,PART,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,'s
12426,957,2,Magic,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,magic
12427,957,3,Cubes,NOUN,PROPN,NOUN,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,cube
12428,958,0,Wei,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Wei
12429,958,1,Ligang,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Ligang
12430,958,2,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
12431,958,3,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
12432,958,4,rising,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,rise
12433,958,5,star,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,star
12434,958,6,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
12435,958,7,modern,ADJ,ADJ,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,modern
12436,958,8,art,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,art
12437,958,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12438,958,10,China,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,China
12439,958,11,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,AUX,AUX,AUX,PRON,AUX,AUX,","
12440,958,12,just,ADV,ADV,AUX,AUX,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just
12441,958,13,had,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
12442,958,14,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
12443,958,15,exhibition,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,exhibition
12444,958,16,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12445,958,17,mid-July,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,mid-July
12446,958,18,",",PUNCT,PUNCT,ADP,ADP,ADP,ADP,ADP,ADP,PUNCT,PUNCT,PUNCT,","
12447,958,19,2005,NUM,NUM,VERB,VERB,ADV,ADV,ADV,ADV,ADV,ADV,ADV,2005
12448,958,20,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12449,958,21,Hong,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Hong
12450,958,22,Kong,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Kong
12451,958,23,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12452,959,0,He,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,he
12453,959,1,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
12454,959,2,now,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,now
12455,959,3,lecturing,VERB,VERB,ADV,ADV,ADV,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,lecture
12456,959,4,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12457,959,5,USA,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,USA
12458,959,6,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12459,960,0,His,PRON,PRON,DET,DET,DET,DET,PRON,DET,DET,PRON,PRON,his
12460,960,1,art,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,art
12461,960,2,perfectly,ADV,ADV,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,perfectly
12462,960,3,combines,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,combine
12463,960,4,painting,NOUN,NOUN,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,painting
12464,960,5,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,ADP,CCONJ,ADP,ADP,ADP,ADP,and
12465,960,6,Chinese,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Chinese
12466,960,7,calligraphy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,calligraphy
12467,960,8,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12468,961,0,He,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,he
12469,961,1,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
12470,961,2,regarded,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,regard
12471,961,3,as,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,as
12472,961,4,one,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,PRON,NUM,NUM,one
12473,961,5,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
12474,961,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
12475,961,7,leading,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,lead
12476,961,8,Avant,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,avant
12477,961,9,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,-
12478,961,10,Garde,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,garde
12479,961,11,artist,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,artist
12480,961,12,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
12481,961,13,modern,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,modern
12482,961,14,calligraphy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,calligraphy
12483,961,15,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12484,962,0,His,PRON,PRON,DET,DET,DET,DET,DET,NUM,NUM,NUM,NUM,his
12485,962,1,artworks,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,artwork
12486,962,2,were,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
12487,962,3,selected,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,select
12488,962,4,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
12489,962,5,exhibited,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,exhibit
12490,962,6,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12491,962,7,British,ADJ,PROPN,DET,DET,DET,DET,DET,DET,DET,PROPN,PROPN,British
12492,962,8,Museum,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Museum
12493,962,9,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
12494,962,10,2002,NUM,NUM,PROPN,PROPN,NUM,NUM,NUM,NUM,NUM,NUM,NUM,2002
12495,962,11,.,PUNCT,PUNCT,NUM,NUM,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
12496,963,0,"""",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,""""
12497,963,1,Wei,PROPN,PROPN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,Wei
12498,963,2,has,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,have
12499,963,3,given,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,give
12500,963,4,some,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADV,ADJ,ADV,some
12501,963,5,virtuoso,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,virtuoso
12502,963,6,performances,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,performance
12503,963,7,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with
12504,963,8,brush,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,brush
12505,963,9,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
12506,963,10,ink,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ink
12507,963,11,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
12508,963,12,often,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,often
12509,963,13,incorporating,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,incorporate
12510,963,14,several,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,several
12511,963,15,different,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,different
12512,963,16,techniques,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,technique
12513,963,17,into,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,into
12514,963,18,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
12515,963,19,single,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,single
12516,963,20,work,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,work
12517,963,21,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
12518,963,22,"""",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,""""
12519,963,23,said,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,say
